x,Forecast,Real
146,0.828609,3.55709
147,0.822299,3.50553
148,0.73723,3.21341
149,0.738676,3.04157
150,0.72944,2.90409
151,0.745775,2.76662
152,0.704801,2.35421
153,0.704571,2.28547
154,0.667124,2.16518
155,0.636924,2.28547
156,0.625313,2.16518
157,0.609086,2.16518
158,0.716097,2.44013
159,0.666381,3.0072
160,0.888192,3.59145
161,0.932902,3.76329
162,0.957174,4.08979
163,0.987115,4.10697
164,0.976164,4.27881
165,0.928417,4.22726
166,0.903697,4.17571
167,0.850019,4.12416
168,0.726162,3.48835
169,0.679055,3.36806
170,0.650554,3.23059
171,0.603703,3.38525
172,0.611781,3.38525
173,0.587672,3.33369
174,0.629116,3.41961
175,0.599578,3.45398
176,0.588664,3.40243
177,0.635624,3.45398
178,0.683739,3.4368
179,0.716434,3.48835
180,1.05521,3.83203
181,1.14258,3.62582
182,1.16954,3.62582
183,1.20009,3.79766
184,1.23373,3.78048
185,1.20534,3.67737
186,1.19099,3.57427
187,1.1019,3.4368
188,0.894976,3.23059
189,0.820771,3.31651
190,0.798499,3.31651
191,0.836537,3.35088
192,0.815327,3.38525
193,0.812662,3.36806
194,0.826878,3.36806
195,0.873158,3.29933
196,0.851016,3.29933
197,0.858638,3.28214
198,0.850996,3.23059
199,0.871026,3.33369
200,0.951046,3.64301
201,0.963134,3.66019
202,0.959759,3.67737
203,0.981543,3.79766
204,0.943447,3.57427
205,0.896242,3.59145
206,0.861821,3.38525
207,0.825638,3.12749
208,0.815044,3.23059
209,0.831775,3.07593
210,0.814965,3.14467
211,0.813979,3.12749
212,0.783885,2.97283
213,0.787732,3.05875
214,0.770445,3.07593
215,0.761393,3.0072
216,0.766986,2.95565
217,0.7806,3.12749
218,0.796131,3.19622
219,0.843113,3.29933
220,0.938383,3.4368
221,0.919744,3.62582
222,0.992844,3.57427
223,0.990285,3.59145
224,0.880194,3.38525
225,0.846362,3.19622
226,0.778259,3.12749
227,0.773752,3.23059
228,0.738599,3.07593
229,0.740307,3.04157
230,0.735076,3.05875
231,0.718789,2.99001
232,0.666879,3.02438
233,0.700595,3.07593
234,0.697933,3.09312
235,0.682263,3.16186
236,0.733499,3.31651
237,0.725626,3.19622
238,0.77152,3.29933
239,0.798224,3.50553
240,0.89888,3.5399
241,0.9044,3.45398
242,0.884888,3.60864
243,0.877999,3.40243
244,0.768528,3.38525
245,0.748365,3.28214
246,0.777082,3.29933
247,0.768312,3.26496
248,0.757747,3.21341
249,0.761615,3.16186
250,0.727521,3.16186
251,0.722967,3.09312
252,0.729784,2.88691
253,0.700516,2.93846
254,0.722541,3.0072
255,0.759774,3.28214
256,0.794325,3.55709
257,0.788749,3.79766
258,0.821683,3.90077
259,0.833524,3.93513
260,0.844058,4.02105
261,0.872738,3.95232
262,0.871968,3.8664
263,0.860391,3.66019
264,0.816529,3.04157
265,0.807815,2.88691
266,0.797841,2.78381
267,0.791441,2.59478
268,0.76247,2.4745
269,0.759974,2.45731
270,0.740382,2.35421
271,0.714753,2.33702
272,0.707744,2.07926
273,0.701768,2.38858
274,0.746465,2.92128
275,0.794532,3.28214
276,0.983039,3.59145
277,1.06788,3.67737
278,1.09692,3.71174
279,1.15201,3.93513
280,1.13039,3.91795
281,1.07705,3.8664
282,1.00355,3.69456
283,0.876077,3.38525
284,0.682046,2.95565
285,0.668479,2.78381
286,0.635599,2.76662
287,0.651494,2.73226
288,0.655087,2.54323
289,0.624406,2.50886
290,0.617465,2.38858
291,0.57781,2.37139
292,0.636433,2.64634
293,0.668912,2.95565
294,0.699052,3.28214
295,0.833767,3.59145
296,1.00439,4.14134
297,1.02686,4.21008
298,1.07307,4.27881
299,1.12127,4.31318
300,1.09337,4.07261
301,1.02872,3.8664
302,0.898283,3.48835
303,0.764874,3.17904
304,0.696163,2.93846
305,0.70722,2.80099
306,0.692262,2.80099
307,0.66286,2.73226
308,0.621629,2.74944
309,0.587682,2.74944
310,0.593246,2.74944
311,0.582814,2.74944
312,0.666036,3.21341
313,0.737011,3.47117
314,0.827167,3.66019
315,1.04948,3.8664
316,1.23769,4.26163
317,1.26769,4.26163
318,1.28997,4.24445
319,1.30127,4.26163
320,1.1185,4.03824
321,0.962098,3.83203
322,0.830975,3.64301
323,0.785679,3.60864
324,0.721916,3.47117
325,0.740912,3.4368
326,0.722574,3.33369
327,0.734982,3.26496
328,0.721908,3.5399
329,0.715025,3.36806
330,0.713506,3.45398
331,0.74623,3.60864
332,0.836311,3.78048
333,0.915421,3.95232
334,1.00589,3.9695
335,1.15478,3.9695
336,1.28984,3.78048
337,1.29568,3.69456
338,1.30692,3.72893
339,1.27677,3.64301
340,1.11381,3.52272
341,1.03672,3.48835
342,1.01126,3.40243
343,1.00365,3.45398
344,0.971915,3.38525
345,0.950721,3.40243
346,0.937617,3.48835
347,1.00003,3.41961
348,0.903863,3.38525
349,0.939111,3.35088
350,0.943685,3.52272
351,0.973187,3.57427
352,1.04966,3.76329
353,1.06728,3.72893
354,1.07774,3.66019
355,1.09373,3.8664
356,1.00105,3.84921
357,0.98134,3.69456
358,0.9714,3.62582
359,0.937379,3.48835
360,0.89982,3.28214
361,0.878941,3.21341
362,0.884794,3.14467
363,0.886499,3.14467
364,0.876982,3.33369
365,0.896335,3.24777
366,0.892591,3.19622
367,0.917131,3.14467
368,0.853688,3.05875
369,0.884693,3.14467
370,0.9182,3.29933
371,0.926737,3.4368
372,0.97333,3.55709
373,0.954897,2.99001
374,0.977966,3.19622
375,0.970246,3.33369
376,0.933531,3.4368
377,0.923794,3.36806
378,0.866562,3.29933
379,0.829919,3.17904
380,0.76296,3.14467
381,0.738706,3.16186
382,0.7522,3.16186
383,0.774176,3.12749
384,0.757281,3.17904
385,0.745924,3.07593
386,0.702526,3.14467
387,0.707873,3.16186
388,0.722309,3.24777
389,0.793413,3.23059
390,0.861836,3.40243
391,0.887994,3.26496
392,0.74818,3.47117
393,0.690077,3.38525
394,0.824483,3.35088
395,0.815756,3.33369
396,0.862625,3.12749
397,0.832622,3.12749
398,0.790698,3.09312
399,0.769018,3.17904
400,0.759905,3.17904
401,0.768807,3.14467
402,0.757587,3.17904
403,0.771083,3.17904
404,0.703548,3.16186
405,0.721986,3.19622
406,0.731327,3.12749
407,0.747754,3.19622
408,0.768592,3.33369
409,0.80716,3.40243
410,0.800933,3.45398
411,0.808602,3.64301
412,0.825802,3.67737
413,0.809193,3.71174
414,0.7922,3.69456
415,0.764434,3.69456
416,0.750916,3.52272
417,0.712501,3.41961
418,0.711241,3.38525
419,0.724746,3.26496
420,0.740157,3.14467
421,0.752813,3.09312
422,0.780215,3.02438
423,0.705388,2.92128
424,0.70954,2.86973
425,0.748391,2.76662
426,0.75584,2.69789
427,0.78075,2.76662
428,0.826944,3.19622
429,0.844101,3.29933
430,0.894834,3.52272
431,0.895695,3.67737
432,0.948926,3.84921
433,0.944312,3.84921
434,0.943691,3.83203
435,0.940856,3.52272
436,0.890243,3.24777
437,0.885885,2.99001
438,0.802702,2.81818
439,0.804702,2.73226
440,0.74968,2.64634
441,0.72599,2.71507
442,0.707717,2.66352
443,0.718699,2.78381
444,0.686258,2.83536
445,0.672003,2.90409
446,0.679583,2.74944
447,0.690243,2.73226
448,0.74928,3.19622
449,0.873891,3.48835
450,0.985119,3.64301
451,1.03938,3.78048
452,1.0718,4.10697
453,1.06987,4.07261
454,0.96549,3.84921
455,0.949663,3.66019
456,0.739774,3.38525
457,0.696949,3.31651
458,0.70202,3.17904
459,0.700181,2.95565
460,0.732732,2.86973
461,0.709509,2.90409
462,0.750023,2.88691
463,0.718055,2.81818
464,0.753617,2.83536
465,0.715617,2.81818
466,0.73915,3.05875
467,0.785815,3.29933
468,0.848785,3.72893
469,0.918198,3.84921
470,0.988143,4.07261
471,1.10543,4.08979
472,1.17307,4.12416
473,1.09406,3.93513
474,0.987442,3.72893
475,0.938949,3.41961
476,0.837107,3.1103
477,0.805818,3.04157
478,0.700343,2.95565
479,0.60197,2.97283
480,0.576666,2.85254
481,0.570604,2.95565
482,0.579125,3.02438
483,0.579947,3.05875
484,0.581425,3.02438
485,0.68342,3.0072
486,0.735974,3.05875
487,0.957237,3.21341
488,1.07834,3.50553
489,1.16087,3.45398
490,1.18639,3.60864
491,1.21399,3.5399
492,1.09697,3.47117
493,1.00586,3.45398
494,0.826032,3.40243
495,0.737887,3.29933
496,0.607945,3.29933
497,0.65576,3.31651
498,0.695014,3.31651
499,0.72976,3.24777
500,0.7747,3.21341
501,0.768255,3.21341
502,0.758646,3.26496
503,0.745483,3.21341
504,0.741493,3.38525
505,0.760786,3.52272
506,0.791975,3.64301
507,0.809271,3.72893
508,0.897325,4.00387
509,0.925693,4.24445
510,0.945993,4.36473
511,0.940763,4.21008
512,0.914351,3.78048
513,0.906444,3.50553
514,0.868548,3.36806
515,0.874632,3.28214
516,0.842254,3.36806
517,0.831058,3.28214
518,0.813028,3.23059
519,0.805507,3.19622
520,0.821588,3.14467
521,0.828613,3.12749
522,0.806201,3.07593
523,0.822064,3.12749
524,0.864274,3.48835
525,0.901211,3.79766
526,0.938905,4.02105
527,0.997193,4.26163
528,1.18431,4.41628
529,1.31555,4.27881
530,1.30777,4.12416
531,1.19946,4.00387
532,0.987724,3.55709
533,0.923854,3.48835
534,0.898214,3.4368
535,0.889688,3.40243
536,0.849637,3.28214
537,0.84582,3.16186
538,0.834996,3.07593
539,0.825702,3.04157
540,0.80108,2.95565
541,0.781225,2.88691
542,0.79352,2.93846
543,0.825866,3.16186
544,0.9525,3.78048
545,1.10219,4.00387
546,1.25447,4.24445
547,1.33537,4.34755
548,1.33905,4.34755
549,1.27738,4.12416
550,1.17919,3.81485
551,1.0561,3.5399
552,0.923934,3.28214
553,0.890056,3.24777
554,0.860049,3.24777
555,0.854305,3.21341
556,0.794797,3.1103
557,0.774285,3.07593
558,0.765605,3.04157
559,0.757713,3.02438
560,0.725225,2.97283
561,0.743079,3.0072
562,0.778064,3.19622
563,0.829756,3.40243
564,1.13144,3.93513
565,1.24121,4.10697
566,1.29163,4.26163
567,1.30505,4.38192
568,1.25412,4.31318
569,1.08907,4.19289
570,0.959667,3.84921
571,0.863645,3.50553
572,0.83198,3.21341
573,0.832646,3.14467
574,0.824299,3.05875
575,0.809855,3.0072
576,0.802169,2.81818
577,0.782192,2.78381
578,0.766489,2.81818
579,0.760597,2.80099
580,0.747057,2.81818
581,0.772558,3.05875
582,0.819948,3.4368
583,0.930661,3.72893
584,1.20138,4.00387
585,1.27187,4.31318
586,1.32398,4.43347
587,1.35191,4.51939
588,1.26314,4.10697
589,1.14438,3.79766
590,0.966237,3.52272
591,0.874997,3.48835
592,0.834512,3.17904
593,0.815443,2.99001
594,0.808141,2.88691
595,0.790558,2.80099
596,0.764894,2.76662
597,0.770345,2.6807
598,0.760544,2.64634
599,0.748323,2.71507
600,0.807672,2.85254
601,0.862685,3.02438
602,0.915651,3.24777
603,1.02978,3.47117
604,1.26008,3.50553
605,1.3304,3.4368
606,1.39114,3.38525
607,1.33478,3.29933
608,1.09291,3.19622
609,0.955758,3.17904
610,0.911765,3.16186
611,0.874188,3.17904
612,0.793005,3.17904
613,0.789211,3.19622
614,0.78483,3.16186
615,0.802511,3.21341
616,0.760158,3.31651
617,0.760808,3.21341
618,0.777759,3.09312
619,0.761542,3.05875
620,0.815848,3.23059
621,0.861285,3.38525
622,0.870036,3.4368
623,0.946241,3.28214
624,0.899848,3.31651
625,0.888703,3.35088
626,0.862255,3.28214
627,0.855378,3.21341
628,0.83004,3.14467
629,0.818327,3.16186
630,0.818277,3.09312
631,0.792425,3.05875
632,0.788482,3.04157
633,0.797832,3.04157
634,0.793316,2.99001
635,0.789607,3.02438
636,0.814279,2.90409
637,0.726822,2.52605
638,0.721688,2.40576
639,0.688871,2.54323
640,0.865019,2.80099
641,0.865369,2.88691
642,0.824534,3.05875
643,0.771228,3.0072
644,0.837358,2.92128
645,0.815649,3.0072
646,0.787826,2.88691
647,0.757547,2.80099
648,0.743519,2.71507
649,0.722992,2.49168
650,0.697801,2.4745
651,0.691275,2.49168
652,0.6929,2.18237
653,0.66936,1.95898
654,0.681339,1.7184
655,0.674687,1.6153
656,0.496252,1.80432
657,0.391879,2.01053
658,0.443346,2.5776
659,0.527109,2.81818
660,0.556366,2.92128
661,0.623401,3.33369
662,0.634832,3.28214
663,0.655551,3.28214
664,0.643597,3.1103
665,0.631662,3.0072
666,0.592233,2.83536
667,0.567699,2.86973
668,0.490672,3.09312
669,0.436073,3.07593
670,0.438682,3.16186
671,0.408659,3.1103
672,0.284512,3.09312
673,0.247469,3.07593
674,0.242007,3.02438
675,0.270107,2.99001
676,0.338374,2.97283
677,0.459333,2.95565
678,0.558636,3.0072
679,0.653513,3.05875
680,0.728353,3.09312
681,0.783504,2.95565
682,0.781744,2.88691
683,0.736543,2.86973
684,0.682111,2.85254
685,0.64199,2.90409
686,0.620145,2.81818
687,0.637334,2.78381
688,0.659343,2.90409
689,0.709074,2.76662
690,0.725689,2.88691
691,0.7269,2.81818
692,0.66717,2.81818
693,0.648722,2.92128
694,0.631518,2.90409
695,0.62482,2.83536
696,0.604867,2.90409
697,0.610894,3.0072
698,0.649104,2.99001
699,0.626985,3.19622
700,0.613854,3.12749
701,0.617103,3.23059
702,0.626425,3.19622
703,0.625697,3.17904
704,0.62486,2.97283
705,0.636666,2.99001
706,0.611366,3.04157
707,0.62058,3.04157
708,0.622697,3.12749
709,0.629229,3.09312
710,0.607554,3.16186
711,0.601509,3.17904
712,0.606439,3.26496
713,0.628889,3.29933
714,0.616309,3.26496
715,0.626121,3.31651
716,0.70298,3.29933
717,0.713619,3.38525
718,0.734694,3.38525
719,0.730382,3.35088
720,0.738427,3.50553
721,0.740073,3.38525
722,0.723496,3.4368
723,0.679909,3.4368
724,0.689557,3.23059
725,0.710748,3.14467
726,0.73529,3.1103
727,0.747509,3.04157
728,0.771152,2.93846
729,0.795457,2.88691
730,0.809997,2.99001
731,0.819525,2.92128
732,0.832481,2.93846
733,0.818014,2.95565
734,0.821876,2.99001
735,0.818784,3.14467
736,0.825214,3.38525
737,0.84595,3.31651
738,0.855907,3.48835
739,0.821124,3.47117
740,0.878301,3.40243
741,0.879654,3.35088
742,0.843981,3.24777
743,0.831202,3.09312
744,0.781693,2.85254
745,0.727725,2.83536
746,0.701792,2.74944
747,0.688872,2.81818
748,0.6527,3.0072
749,0.671775,3.02438
750,0.665503,3.09312
751,0.657224,3.19622
752,0.684259,3.14467
753,0.690768,3.19622
754,0.740575,3.21341
755,0.788021,3.33369
756,0.856205,3.33369
757,0.901739,3.33369
758,0.920858,3.41961
759,0.917545,3.33369
760,0.858863,3.52272
761,0.820616,3.45398
762,0.755565,3.09312
763,0.679489,2.81818
764,0.698203,2.71507
765,0.698945,2.61197
766,0.734556,2.52605
767,0.738604,2.49168
768,0.714866,2.78381
769,0.693385,2.78381
770,0.732595,2.78381
771,0.739384,2.74944
772,0.722817,2.69789
773,0.731721,2.71507
774,0.766415,2.93846
775,0.775443,3.35088
776,0.809301,3.78048
777,0.876172,3.83203
778,0.832692,3.83203
779,0.837414,3.78048
780,0.906976,3.60864
781,0.790807,3.50553
782,0.705325,3.36806
783,0.729444,3.23059
784,0.695848,3.07593
785,0.683445,3.07593
786,0.685761,3.1103
787,0.722753,3.31651
788,0.684319,3.28214
789,0.689732,3.26496
790,0.680616,3.28214
791,0.686935,3.28214
792,0.700108,3.28214
793,0.739418,3.19622
794,0.7579,3.19622
795,0.888712,3.29933
796,1.0144,3.41961
797,1.03977,3.45398
798,1.0415,3.38525
799,1.01533,3.38525
800,0.901937,3.29933
801,0.839445,3.19622
802,0.784126,3.16186
803,0.759089,3.17904
804,0.749898,3.14467
805,0.773234,3.21341
806,0.843097,3.23059
807,0.824176,3.23059
808,0.816858,3.0072
809,0.819165,3.12749
810,0.811503,3.02438
811,0.803709,3.05875
812,0.800585,3.17904
813,0.792742,3.24777
814,0.824341,3.35088
815,0.84286,3.29933
816,0.890213,3.36806
817,0.880246,3.36806
818,0.86778,3.38525
819,0.850163,3.23059
820,0.794809,3.17904
821,0.788113,3.19622
822,0.784843,3.29933
823,0.787933,3.19622
824,0.79176,3.26496
825,0.798004,3.17904
826,0.786982,3.23059
827,0.718642,3.19622
828,0.732395,3.19622
829,0.699507,3.12749
830,0.710301,3.14467
831,0.699717,3.23059
832,0.728228,3.45398
833,0.784525,3.47117
834,0.812399,3.50553
835,0.843105,3.59145
836,0.846197,3.5399
837,0.847411,3.36806
838,0.805253,3.33369
839,0.783748,3.16186
840,0.779221,2.85254
841,0.780354,2.88691
842,0.790673,3.04157
843,0.789035,3.14467
844,0.767737,3.1103
845,0.784347,3.07593
846,0.776892,3.07593
847,0.765237,3.1103
848,0.762076,3.17904
849,0.765733,3.19622
850,0.778099,3.24777
851,0.76205,3.31651
852,0.823203,3.45398
853,0.840363,3.47117
854,0.840597,3.48835
855,0.83224,3.48835
856,0.817033,3.50553
857,0.810138,3.5399
858,0.746381,3.24777
859,0.715468,3.04157
860,0.710146,3.14467
861,0.742968,3.12749
862,0.757303,3.26496
863,0.738603,3.19622
864,0.746945,3.07593
865,0.746905,2.97283
866,0.759864,2.88691
867,0.769466,2.83536
868,0.764554,2.73226
869,0.772056,2.81818
870,0.798816,2.90409
871,0.803985,3.09312
872,0.874494,3.5399
873,0.902429,3.72893
874,0.900334,3.83203
875,0.882455,3.90077
876,0.92887,3.72893
877,0.863416,3.45398
878,0.815545,3.36806
879,0.86327,3.28214
880,0.814172,3.0072
881,0.765242,2.95565
882,0.767961,2.92128
883,0.746445,2.78381
884,0.682309,2.64634
885,0.643677,2.56042
886,0.60379,2.45731
887,0.581428,2.28547
888,0.581343,2.37139
889,0.599428,2.61197
890,0.656308,2.78381
891,0.74495,2.85254
892,1.03915,2.92128
893,1.07446,3.05875
894,1.10151,3.21341
895,1.11081,3.1103
896,0.893225,2.76662
897,0.829377,2.61197
898,0.821591,2.52605
899,0.762627,2.37139
900,0.649787,2.28547
901,0.615219,2.35421
902,0.57886,2.44013
903,0.545745,2.40576
904,0.503558,2.2511
905,0.496864,2.18237
906,0.468231,2.18237
907,0.485685,2.18237
908,0.516708,2.52605
909,0.513671,2.74944
910,0.564197,3.02438
911,0.58025,3.26496
912,0.657828,3.41961
913,0.73605,3.31651
914,0.742255,3.26496
915,0.671746,3.14467
916,0.621414,2.88691
917,0.607648,2.85254
918,0.564082,2.85254
919,0.553506,2.73226
920,0.573317,2.62915
921,0.569018,2.64634
922,0.530706,2.5776
923,0.504232,2.50886
924,0.478708,2.45731
925,0.48836,2.42294
926,0.486742,2.44013
927,0.508918,2.40576
928,0.551732,2.38858
929,0.633634,2.54323
930,0.739508,2.71507
931,0.856987,2.76662
932,0.860998,2.93846
933,0.838347,2.59478
934,0.78199,2.81818
935,0.714298,2.86973
936,0.608939,2.78381
937,0.603204,2.74944
938,0.552688,2.74944
939,0.50274,2.73226
940,0.463528,2.6807
941,0.462976,2.64634
942,0.442115,2.61197
943,0.434321,2.61197
944,0.413403,2.52605
945,0.415679,2.45731
946,0.440903,2.52605
947,0.474825,2.54323
948,0.566433,2.62915
949,0.612865,2.92128
950,0.645958,2.86973
951,0.704985,2.80099
952,0.563771,2.81818
953,0.521838,2.74944
954,0.60208,2.76662
955,0.599129,2.81818
956,0.560888,2.86973
957,0.556093,2.93846
958,0.51493,3.02438
959,0.501104,3.05875
960,0.46986,3.14467
961,0.459623,3.0072
962,0.45687,3.05875
963,0.417799,3.07593
964,0.384296,2.97283
965,0.422723,2.99001
966,0.446942,3.07593
967,0.451999,3.09312
968,0.53169,3.26496
969,0.598321,3.31651
970,0.526419,3.29933
971,0.526607,3.29933
972,0.572634,3.28214
973,0.580666,3.07593
974,0.609575,3.05875
975,0.614271,3.04157
976,0.629767,3.05875
977,0.661182,3.0072
978,0.695122,3.07593
979,0.716881,3.1103
980,0.723693,3.02438
981,0.734116,2.99001
982,0.725989,2.97283
983,0.698059,2.92128
984,0.675388,2.95565
985,0.695897,3.0072
986,0.699725,3.02438
987,0.717303,3.14467
988,0.802622,3.26496
989,0.793527,3.33369
990,0.788906,3.29933
991,0.787556,3.19622
992,0.720977,2.97283
993,0.674772,2.92128
994,0.684538,2.78381
995,0.682573,2.92128
996,0.669948,2.83536
997,0.650002,2.85254
998,0.66031,2.74944
999,0.6554,2.6807
1000,0.617162,2.35421
1001,0.626605,2.21674
1002,0.595513,2.07926
1003,0.58751,2.01053
1004,0.645142,2.4745
1005,0.663695,2.74944
1006,0.710299,3.23059
1007,0.753643,3.40243
1008,0.816408,3.4368
1009,0.822298,3.26496
1010,0.778692,3.24777
1011,0.724563,3.14467
1012,0.653644,2.90409
1013,0.62238,2.93846
1014,0.657654,2.86973
1015,0.61967,2.81818
1016,0.617491,2.78381
1017,0.601459,2.81818
1018,0.59276,2.83536
1019,0.558176,2.90409
1020,0.491837,2.88691
1021,0.484869,2.88691
1022,0.493269,2.86973
1023,0.507845,2.81818
1024,0.535802,3.07593
1025,0.625643,2.93846
1026,0.82752,3.21341
1027,0.886074,3.17904
1028,0.828535,3.16186
1029,0.79165,3.04157
1030,0.729381,2.86973
1031,0.64328,2.5776
1032,0.575054,2.28547
1033,0.555705,2.2511
1034,0.565585,2.2511
1035,0.599891,2.2511
1036,0.556388,2.40576
1037,0.591481,2.40576
1038,0.602845,2.38858
1039,0.605982,2.38858
1040,0.607371,2.37139
1041,0.589077,2.44013
1042,0.579679,2.50886
1043,0.612527,2.50886
1044,0.637491,2.44013
1045,0.684882,2.45731
1046,0.741992,2.49168
1047,0.671531,2.56042
1048,0.651828,2.66352
1049,0.570674,2.69789
1050,0.509355,2.69789
1051,0.484528,2.6807
1052,0.542564,2.6807
1053,0.548925,2.6807
1054,0.552563,2.6807
1055,0.576629,2.66352
1056,0.532774,2.64634
1057,0.503597,2.64634
1058,0.492352,2.62915
1059,0.495055,2.62915
1060,0.481375,2.66352
1061,0.470129,2.6807
1062,0.440771,2.78381
1063,0.449241,2.92128
1064,0.492234,3.14467
1065,0.516314,3.17904
1066,0.541501,3.24777
1067,0.566718,3.23059
1068,0.602569,2.97283
1069,0.606844,2.85254
1070,0.611224,2.78381
1071,0.626492,2.76662
1072,0.645528,2.74944
1073,0.648741,2.76662
1074,0.643394,2.69789
1075,0.63969,2.71507
1076,0.632355,2.74944
1077,0.618182,2.71507
1078,0.61356,2.69789
1079,0.619838,2.69789
1080,0.61691,2.74944
1081,0.628048,2.76662
1082,0.569522,2.76662
1083,0.663211,2.74944
1084,0.712494,2.93846
1085,0.753723,2.99001
1086,0.752763,3.0072
1087,0.676756,2.88691
1088,0.607308,2.97283
1089,0.575435,2.93846
1090,0.567123,2.86973
1091,0.541932,2.80099
1092,0.549451,2.83536
1093,0.53649,2.74944
1094,0.563938,2.61197
1095,0.576602,2.6807
1096,0.559522,2.62915
1097,0.559455,2.5776
1098,0.545471,2.61197
1099,0.530193,2.71507
1100,0.524062,2.62915
1101,0.546643,2.59478
1102,0.563715,2.61197
1103,0.58141,2.74944
1104,0.635111,2.74944
1105,0.669661,2.74944
1106,0.673686,2.83536
1107,0.679664,2.83536
1108,0.644034,2.76662
1109,0.629284,2.76662
1110,0.612055,2.78381
1111,0.605959,2.74944
1112,0.591848,2.78381
1113,0.575682,2.78381
1114,0.602277,2.83536
1115,0.573592,2.78381
1116,0.540918,2.92128
1117,0.501151,2.90409
1118,0.521802,2.88691
1119,0.495629,2.95565
1120,0.473065,2.99001
1121,0.482202,3.1103
1122,0.515307,3.12749
1123,0.517241,3.29933
1124,0.540884,3.04157
1125,0.569921,3.07593
1126,0.575076,2.95565
1127,0.591619,2.76662
1128,0.646975,2.33702
1129,0.647962,2.2511
1130,0.630981,2.4745
1131,0.615913,2.40576
1132,0.634142,2.92128
1133,0.609625,2.92128
1134,0.593711,2.86973
1135,0.592914,2.76662
1136,0.613964,2.71507
1137,0.619978,2.69789
1138,0.634751,2.74944
1139,0.65849,2.74944
1140,0.720105,2.90409
1141,0.721831,3.02438
1142,0.757932,3.16186
1143,0.766448,3.29933
1144,0.733391,3.26496
1145,0.705639,3.21341
1146,0.669731,3.17904
1147,0.60674,3.16186
1148,0.644403,3.21341
1149,0.699318,3.29933
1150,0.638102,3.24777
1151,0.728523,3.21341
