13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-26T22:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-27T1:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-27T5:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-27T8:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-27T11:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-27T14:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-27T17:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-27T20:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-27T23:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-28T2:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-28T5:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-28T8:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-28T11:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-28T14:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-28T17:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-28T20:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-28T23:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-29T2:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-29T5:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-29T8:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-29T11:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-29T14:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-29T17:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-29T20:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-29T23:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-30T2:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-30T5:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-30T8:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-30T11:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-30T14:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-30T17:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-30T20:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-30T23:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-31T2:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-31T5:0:0Z
13/08/16-17:08:24 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:24 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-31T8:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-31T11:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-31T14:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-31T17:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-31T20:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-3-31T23:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-1T2:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-1T5:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-1T8:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-1T11:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-1T14:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-1T17:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-1T20:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-1T23:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-2T2:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-2T5:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-2T8:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-2T11:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-2T14:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-2T17:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-2T20:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-2T23:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-3T2:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-3T5:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-3T8:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-3T11:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-3T14:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-3T17:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-3T20:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-3T23:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-4T2:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-4T5:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-4T8:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-4T11:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-4T14:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-4T17:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-4T20:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-4T23:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-5T2:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-5T5:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-5T8:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-5T11:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-5T14:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-5T17:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-5T20:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-5T23:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-6T2:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-6T5:0:0Z
13/08/16-17:08:25 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:25 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-6T8:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-6T11:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-6T14:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-6T17:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-6T20:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-6T23:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-7T2:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-7T5:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-7T8:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-7T11:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-7T14:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-7T17:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-7T20:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-7T23:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-8T2:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-8T5:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-8T8:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-8T11:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-8T14:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-8T17:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-8T20:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-8T23:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-9T2:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-9T5:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-9T8:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-9T11:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-9T14:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-9T17:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-9T20:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-9T23:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-10T2:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-10T5:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-10T8:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-10T11:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-10T14:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-10T17:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-10T20:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-10T23:0:0Z
13/08/16-17:08:26 - ERROR     - DBInterface - Aborted parsing InfluxDB-Json to databuffer. Unable to find 'series' in JSON
13/08/16-17:08:26 - ERROR     - ArchiveDataPreprocessor - Data missing at 2016-4-11T2:0:0Z
