Windrichtung_Stundenmittel
1.28056
7.107
12.934
8.76107
13.184
17.607
22.0306
27.801
13.571
-0.659482
-2.076
6.507
5.08994
-3.3
-1.69
-0.0802797
-2.996
4.088
11.1715
-15.029
8.77
12.5695
6.679
0.788
14.8967
14.287
13.677
3.06781
2.089
1.111
0.131944
9.214
-1.704
-12.6225
-1.052
0.519
2.08978
-5.781
-3.652
-1.52227
-1.16
-0.797
-0.434051
11.132
12.698
14.2648
15.642
7.02
18.3973
10.847
33.297
45.7465
-3.965
6.323
6.61139
-12.35
-51.312
-0.274157
-39.296
-28.317
-47.3382
1.876
11.091
10.3052
12.202
14.099
5.99591
-37.809
-21.615
-15.4197
-10.079
5.262
0.602572
-1.135
-12.873
-4.61052
-4.202
-3.794
-3.38567
-3.416
6.554
6.52442
-4.274
4.927
4.12885
13.098
12.067
1.03679
-0.847
-2.731
5.38561
-8.453
-32.291
-16.1298
11.445
-0.981
6.59356
7.264
7.935
18.6061
23.81
29.014
24.2175
14.604
4.99
15.3763
14.379
13.383
12.3857
11.995
1.604
1.21282
7.882
4.55
-18.7811
-22.585
-46.389
-30.1928
-59.968
0.258
20.4827
-37.619
-25.722
16.1763
11.625
7.073
2.52208
-15.463
-13.448
-11.4337
12.458
6.35
10.2423
18.356
16.47
14.5836
0.987
-2.61
3.79363
13.534
3.275
-6.98405
-0.129
-13.273
13.5819
15.673
17.764
-10.1444
-11.285
27.575
26.4347
24.628
22.82
11.0133
5.08
-0.852
-6.78512
-2.691
1.403
-4.50332
-15.902
-17.301
-28.6996
72.878
154.456
266.035
276.641
87.2482
67.8551
39.1794
40.5037
61.828
62.7177
13.6074
4.49715
23.4235
32.3498
231.276
267.204
283.133
289.061
302.334
305.606
308.879
199.413
79.947
-39.5185
-19.679
-29.84
-30
76.522
-116.956
19.5663
24.5124
59.4585
74.4046
77.897
271.389
244.882
110.922
6.963
-96.9971
-93.296
-69.596
-55.8953
-38.202
-50.509
-32.8157
83.174
199.164
325.154
325.118
-14.9186
325.045
-41.1908
-57.427
-73.6631
-12.983
-22.302
-21.6218
-15.524
-29.427
-23.3289
-32.699
-22.068
-21.4377
2.762
-3.039
21.1604
13.741
26.322
18.9027
7.294
-14.315
-15.924
-29.523
-33.121
-36.72
-41.809
-26.898
-41.9875
-71.86
-81.733
-71.6057
-45.679
-69.752
-43.8248
-2.035
9.755
1.54417
4.827
-1.889
-8.60633
-8.493
-8.379
-18.2658
-13.551
1.163
-4.12261
24.264
32.65
21.036
0.721
-29.594
-9.9095
10.166
0.241
10.3169
0.392
0.467
-9.45742
-13.863
-8.269
-12.675
-18.535
-24.395
-20.2551
-16.64
-23.026
-29.4109
-22.188
-24.965
-27.7426
-45.506
-43.27
-41.0336
-72.419
-23.805
-35.1908
-14.129
-3.067
27.9955
25.665
23.334
61.0026
-107.401
-115.804
-4.20772
22.98
10.167
-2.64562
-4.84
2.966
10.7723
11.505
12.239
22.9719
14.906
26.84
-321.226
-318.311
-315.396
-322.48
-207.126
-101.771
13.5841
0.62467
17.6653
14.7059
-115.346
-225.398
-325.45
-314.361
-323.271
-322.181
-316.907
-311.634
23.64
33.114
32.588
-277.938
-267.218
-276.498
-285.778
-188.297
-80.816
16.6644
2.169
-12.3264
-6.82181
-8.0604
0.7009
-0.537678
-8.4567
3.6243
5.70535
12.863
20.0206
27.1782
29.3925
31.6069
33.8212
17.3488
20.8764
14.404
7.7724
1.1408
-5.49074
-0.8545
-6.2182
-11.5819
-13.454
-15.326
-17.1985
-17.288
-17.377
-17.4668
-15.51
-3.554
-1.59744
-5.027
11.5435
18.114
23.3896
28.6652
33.9408
12.21
10.4792
8.74832
2.8877
-2.973
-8.83366
-5.2017
-11.57
-7.93792
-5.87
-13.801
-11.7331
-10.039
1.6545
3.34832
3.5687
3.789
4.00941
6.7418
9.4741
12.2065
14.1484
16.0903
8.03226
-1.2808
-0.5938
0.0931006
-3.8863
-7.8656
-1.84502
-6.0393
-10.234
-14.4278
-13.76
-13.092
-12.4243
-11.851
-11.278
-10.7052
-0.54
-0.376
-10.2109
-6.86
-13.5091
-10.1583
4.1341
-1.5735
2.71884
0.08
-12.5589
-15.1978
-14.5733
-13.949
-23.3242
-37.711
-42.098
-46.4854
-48.143
-29.801
-41.4588
-59.952
-78.446
-66.9398
-71.693
-76.447
-71.2
-70.677
-80.153
-109.63
-92.653
-75.676
-88.6994
-66.728
-54.757
-42.7857
-17.591
27.604
-7.20138
-117.714
-98.228
-38.7406
-4.875
-31.01
-17.1443
19.475
26.095
12.7144
-1.703
-6.12
-20.5377
-38.02
-75.501
-92.9834
-97.321
-101.659
-25.997
-27.53
-39.062
-40.5951
-15.838
-11.081
13.6756
-7.838
-29.353
-20.8666
-5.225
-9.584
-3.94203
0.744
5.429
0.114935
-8.365
-16.845
-15.3253
-10.495
4.336
-10.8329
-14.062
2.71
-0.519014
-3.708
-6.897
-10.0855
-8.125
-6.164
-4.20338
-4.367
-4.53
-4.69313
4.333
-6.642
-7.61622
-1.59
-5.565
-9.53878
1.124
1.787
2.44931
-8.374
-9.197
-0.0206187
-2.926
-5.832
-8.73794
-11.001
-13.265
-15.5279
-16.355
-7.181
-8.00814
5.494
8.995
12.4972
0.281
8.064
15.8477
-1.825
0.503
-7.16951
3.274
3.718
-5.83855
4.458
-5.246
-4.94902
-6.359
-17.769
-9.17911
-4.926
-10.673
-6.41945
111.64
-120.301
-2.24135
-4.7662
-27.291
-9.81576
-0.6871
-1.5584
-12.4297
-16.662
-0.8943
-5.12657
-6.4544
-7.7823
-9.11021
-3.6124
11.8853
17.3831
20.7888
24.1945
27.6002
21.8841
26.168
20.452
14.2351
8.0183
-8.19859
-15.6908
-23.183
-10.6752
-6.5236
-12.372
-8.22041
-17.8776
-27.5348
-7.19207
15.4263
18.0447
0.663146
-13.6349
-7.933
-2.231
-9.0305
14.17
7.37054
-4.2549
344.12
342.494
-14.8689
-12.2321
-9.59529
-7.4101
14.7751
-3.0397
-19.7064
-16.373
-3.0397
-3.0397
-3.0397
-3.0397
-3.0397
-13.0397
-3.0397
333.627
-9.7064
-3.0397
-6.373
0.2936
-3.0397
-3.0397
6.9603
-3.0397
6.9603
-3.0397
-3.0397
-4.222
-15.4043
-6.58658
-3.6481
-0.7095
-7.771
-5.8546
-3.9382
-22.0217
-20.7542
-9.4867
1.7808
10.4207
29.0606
27.7005
29.8694
22.0383
24.2073
10.7813
-12.6447
-26.0707
-29.8465
-23.622
-37.398
-16.0707
-4.7433
6.58407
-1.1014
-18.7868
-26.4723
-19.4481
-22.424
-15.3996
-27.149
-18.898
-20.647
-8.313
-15.979
-13.6443
-10.238
-6.8315
-13.4251
-12.0619
-10.6987
-9.33552
-10.3567
-1.3779
-2.39908
-4.8684
-7.3377
-9.80697
-12.512
-15.217
-17.9217
-16.258
-14.594
-12.9295
-12.152
-11.374
-10.5959
-7.9276
-5.2594
-2.59118
-3.1998
-13.8085
-14.4172
-14.0464
-13.6756
-13.3047
-15.7062
-8.1077
-10.5091
-1.099
-1.689
-2.27957
-4.455
-6.63
-8.80544
-7.392
-5.978
-14.5637
-12.676
-0.788
-8.90085
-7.1417
-5.3825
6.37661
7.9643
-0.448
-8.86031
-6.5929
-4.3255
-2.05814
-4.2035
-6.349
-8.49436
-10.8239
-13.1535
-15.483
-16.4472
-7.4113
-8.3755
-9.0628
-9.7502
-10.4375
-12.273
-14.109
-15.9454
-13.623
-1.3
1.02273
2.8344
4.646
-3.54236
-2.9055
-12.2686
-11.6317
-11.5834
-1.535
-1.48673
5.611
-7.2912
-10.1935
-10.379
-10.564
-10.7498
-18.5661
-6.3823
