x,Forecast,Real
560,0.733536,3.81484
561,0.741879,3.84921
562,0.799701,4.03823
563,0.874209,4.24444
564,1.13318,4.77714
565,1.23386,4.94898
566,1.28631,5.10364
567,1.28501,5.22393
568,1.17245,5.15519
569,1.02457,5.0349
570,0.926485,4.69122
571,0.904584,4.34754
572,0.876304,4.05542
573,0.868309,3.98668
574,0.857789,3.90076
575,0.830047,3.84921
576,0.804816,3.66019
577,0.783951,3.62582
578,0.774152,3.66019
579,0.765373,3.643
580,0.74781,3.66019
581,0.790315,3.90076
582,0.84645,4.27881
583,1.0077,4.57094
584,1.18171,4.84588
585,1.24418,5.15519
586,1.2806,5.27548
587,1.28715,5.3614
588,1.19285,4.94898
589,1.06731,4.63967
590,0.911612,4.36473
591,0.877512,4.33036
592,0.826205,4.02105
593,0.814227,3.83202
594,0.812444,3.72892
595,0.80561,3.643
596,0.744015,3.60863
597,0.750802,3.52271
598,0.728678,3.48835
599,0.700571,3.55708
600,0.794344,3.69455
601,0.873902,3.86639
602,0.984427,4.08978
603,1.10404,4.31318
604,1.26167,4.34754
605,1.32113,4.27881
606,1.34832,4.22726
607,1.2684,4.14134
608,1.02987,4.03823
609,0.932469,4.02105
610,0.934117,4.00387
611,0.891445,4.02105
612,0.821064,4.02105
613,0.802012,4.03823
614,0.78022,4.00387
615,0.776403,4.05542
616,0.704251,4.15852
617,0.701972,4.05542
618,0.71674,3.93513
619,0.709431,3.90076
620,0.791276,4.0726
621,0.842521,4.22726
622,0.881508,4.27881
623,1.00318,4.12415
624,0.907787,4.15852
625,0.894685,4.19289
626,0.859701,4.12415
627,0.840483,4.05542
628,0.82034,3.98668
629,0.813554,4.00387
630,0.822811,3.93513
631,0.812469,3.90076
632,0.84461,3.88358
633,0.840853,3.88358
634,0.815376,3.83202
635,0.825611,3.86639
636,0.779137,3.74611
637,0.692943,3.36806
638,0.719155,3.24777
639,0.703607,3.38524
640,0.833748,3.643
641,0.85726,3.72892
642,0.803952,3.90076
643,0.772268,3.84921
644,0.823024,3.76329
645,0.796084,3.84921
646,0.768041,3.72892
647,0.750039,3.643
648,0.728517,3.55708
649,0.700257,3.33369
650,0.681657,3.31651
651,0.683417,3.33369
652,0.68208,3.02438
653,0.654412,2.80099
654,0.668238,2.56041
655,0.65173,2.45731
656,0.484976,2.64633
657,0.431463,2.85254
658,0.465997,3.41961
659,0.540092,3.66019
660,0.579347,3.76329
661,0.648592,4.1757
662,0.641423,4.12415
663,0.671375,4.12415
664,0.661471,3.95231
665,0.623691,3.84921
666,0.580888,3.67737
667,0.554739,3.71174
668,0.465587,3.93513
669,0.454172,3.91795
670,0.467128,4.00387
671,0.436085,3.95231
672,0.321808,3.93513
673,0.253478,3.91795
674,0.222255,3.86639
675,0.267725,3.83202
676,0.361817,3.81484
677,0.514674,3.79766
678,0.579138,3.84921
679,0.691529,3.90076
680,0.781796,3.93513
681,0.780952,3.79766
682,0.783503,3.72892
683,0.730388,3.71174
684,0.689455,3.69455
685,0.651485,3.74611
686,0.615006,3.66019
687,0.669898,3.62582
688,0.704515,3.74611
689,0.745059,3.60863
690,0.725843,3.72892
691,0.726601,3.66019
692,0.699676,3.66019
693,0.682183,3.76329
694,0.669969,3.74611
695,0.673649,3.67737
696,0.657503,3.74611
697,0.67483,3.84921
698,0.702315,3.83202
699,0.708646,4.03823
700,0.659469,3.9695
701,0.64996,4.0726
702,0.648199,4.03823
703,0.631475,4.02105
704,0.630364,3.81484
705,0.652683,3.83202
706,0.642813,3.88358
707,0.654046,3.88358
708,0.655013,3.9695
709,0.641439,3.93513
710,0.638606,4.00387
711,0.628189,4.02105
712,0.659677,4.10697
713,0.643877,4.14134
714,0.634195,4.10697
715,0.654016,4.15852
716,0.671935,4.14134
717,0.66808,4.22726
718,0.73487,4.22726
719,0.722374,4.19289
720,0.763624,4.34754
721,0.754391,4.22726
722,0.748473,4.27881
723,0.710993,4.27881
724,0.729312,4.0726
725,0.73183,3.98668
726,0.748973,3.95231
727,0.759635,3.88358
728,0.806302,3.78047
729,0.820537,3.72892
730,0.82386,3.83202
731,0.819265,3.76329
732,0.849908,3.78047
733,0.845209,3.79766
734,0.863992,3.83202
735,0.86571,3.98668
736,0.86926,4.22726
737,0.899618,4.15852
738,0.90277,4.33036
739,0.868981,4.31318
740,0.863643,4.24444
741,0.867019,4.19289
742,0.864846,4.08978
743,0.818577,3.93513
744,0.730374,3.69455
745,0.701378,3.67737
746,0.671225,3.59145
747,0.671192,3.66019
748,0.617469,3.84921
749,0.662287,3.86639
750,0.643947,3.93513
751,0.628056,4.03823
752,0.647572,3.98668
753,0.656088,4.03823
754,0.721979,4.05542
755,0.76384,4.1757
756,0.82262,4.1757
757,0.886165,4.1757
758,0.890666,4.26162
759,0.880634,4.1757
760,0.825078,4.36473
761,0.781558,4.29599
762,0.746221,3.93513
763,0.719625,3.66019
764,0.723502,3.55708
765,0.688814,3.45398
766,0.692274,3.36806
767,0.713407,3.33369
768,0.689655,3.62582
769,0.700254,3.62582
770,0.750286,3.62582
771,0.758985,3.59145
772,0.744648,3.5399
773,0.763093,3.55708
774,0.81827,3.78047
775,0.823873,4.19289
776,0.838376,4.62249
777,0.878912,4.67404
778,0.833354,4.67404
779,0.857014,4.62249
780,0.876028,4.45065
781,0.751514,4.34754
782,0.702432,4.21007
783,0.675246,4.0726
784,0.628031,3.91795
785,0.632605,3.91795
786,0.631935,3.95231
787,0.686904,4.15852
788,0.705944,4.12415
789,0.694645,4.10697
790,0.675629,4.12415
791,0.678962,4.12415
792,0.660039,4.12415
793,0.728697,4.03823
794,0.828472,4.03823
795,0.940013,4.14134
796,1.04238,4.26162
797,1.04549,4.29599
798,1.03129,4.22726
799,1.00286,4.22726
800,0.905932,4.14134
801,0.866485,4.03823
802,0.841391,4.00387
803,0.839963,4.02105
804,0.835026,3.98668
805,0.847198,4.05542
806,0.903871,4.0726
807,0.851369,4.0726
808,0.834288,3.84921
809,0.844599,3.9695
810,0.833311,3.86639
811,0.83019,3.90076
812,0.80375,4.02105
813,0.811564,4.08978
814,0.851179,4.19289
815,0.854152,4.14134
816,0.885496,4.21007
817,0.850905,4.21007
818,0.841676,4.22726
819,0.829692,4.0726
820,0.781544,4.02105
821,0.782268,4.03823
822,0.780942,4.14134
823,0.792667,4.03823
824,0.787706,4.10697
825,0.795547,4.02105
826,0.787903,4.0726
827,0.718535,4.03823
828,0.767521,4.03823
829,0.726615,3.9695
830,0.734503,3.98668
831,0.734842,4.0726
832,0.773351,4.29599
833,0.841621,4.31318
834,0.83673,4.34754
835,0.8712,4.43346
836,0.872129,4.38191
837,0.876952,4.21007
838,0.841235,4.1757
839,0.848991,4.00387
840,0.844864,3.69455
841,0.863162,3.72892
842,0.845322,3.88358
843,0.828543,3.98668
844,0.799358,3.95231
845,0.818418,3.91795
846,0.790668,3.91795
847,0.774653,3.95231
848,0.75227,4.02105
849,0.758213,4.03823
850,0.784683,4.08978
851,0.807339,4.15852
852,0.887284,4.29599
853,0.9038,4.31318
854,0.935937,4.33036
855,0.908394,4.33036
856,0.851526,4.34754
857,0.83408,4.38191
858,0.752577,4.08978
859,0.744469,3.88358
860,0.722275,3.98668
861,0.760514,3.9695
862,0.799212,4.10697
863,0.783831,4.03823
864,0.77172,3.91795
865,0.762905,3.81484
866,0.768929,3.72892
867,0.763213,3.67737
868,0.742337,3.57427
869,0.77147,3.66019
870,0.806887,3.74611
871,0.821171,3.93513
872,0.900015,4.38191
873,0.913407,4.57094
874,0.904205,4.67404
875,0.853353,4.74278
876,0.921846,4.57094
877,0.816474,4.29599
878,0.774955,4.21007
879,0.800466,4.12415
880,0.749188,3.84921
881,0.742835,3.79766
882,0.76741,3.76329
883,0.756905,3.62582
884,0.681789,3.48835
885,0.635225,3.40243
886,0.609431,3.29932
887,0.579682,3.12748
888,0.585558,3.2134
889,0.615915,3.45398
890,0.703769,3.62582
891,0.807915,3.69455
892,1.01913,3.76329
893,1.04706,3.90076
894,1.06464,4.05542
895,1.06282,3.95231
896,0.860495,3.60863
897,0.813644,3.45398
898,0.78947,3.36806
899,0.730995,3.2134
900,0.663675,3.12748
901,0.64836,3.19622
902,0.607633,3.28214
903,0.615096,3.24777
904,0.575754,3.09311
905,0.552713,3.02438
906,0.490208,3.02438
907,0.465508,3.02438
908,0.560446,3.36806
909,0.611046,3.59145
910,0.61933,3.86639
911,0.642323,4.10697
912,0.707649,4.26162
913,0.77914,4.15852
914,0.752586,4.10697
915,0.67983,3.98668
916,0.5887,3.72892
917,0.58029,3.69455
918,0.541875,3.69455
919,0.516341,3.57427
920,0.516184,3.47116
921,0.528018,3.48835
922,0.496303,3.41961
923,0.457049,3.35087
924,0.407803,3.29932
925,0.407404,3.26495
926,0.4048,3.28214
927,0.431377,3.24777
928,0.556811,3.23059
929,0.674962,3.38524
930,0.784042,3.55708
931,0.854292,3.60863
932,0.827703,3.78047
933,0.798756,3.43679
934,0.740864,3.66019
935,0.690602,3.71174
936,0.641718,3.62582
937,0.640424,3.59145
938,0.596439,3.59145
939,0.597444,3.57427
940,0.59695,3.52271
941,0.568909,3.48835
942,0.552679,3.45398
943,0.549707,3.45398
944,0.535975,3.36806
945,0.543849,3.29932
946,0.552146,3.36806
947,0.542857,3.38524
948,0.566725,3.47116
949,0.620915,3.76329
950,0.642651,3.71174
951,0.684236,3.643
952,0.512922,3.66019
953,0.522346,3.59145
954,0.603604,3.60863
955,0.595509,3.66019
956,0.560247,3.71174
957,0.558771,3.78047
958,0.542625,3.86639
959,0.549868,3.90076
960,0.518537,3.98668
961,0.500549,3.84921
962,0.494343,3.90076
963,0.466257,3.91795
964,0.429943,3.81484
965,0.448085,3.83202
966,0.463449,3.91795
967,0.478393,3.93513
968,0.620981,4.10697
969,0.635153,4.15852
970,0.590136,4.14134
971,0.618822,4.14134
972,0.638144,4.12415
973,0.650232,3.91795
974,0.665665,3.90076
975,0.665959,3.88358
976,0.69214,3.90076
977,0.722662,3.84921
978,0.753171,3.91795
979,0.773838,3.95231
980,0.767884,3.86639
981,0.764328,3.83202
982,0.729521,3.81484
983,0.696692,3.76329
984,0.696224,3.79766
985,0.704688,3.84921
986,0.705352,3.86639
987,0.735928,3.98668
988,0.833322,4.10697
989,0.824351,4.1757
990,0.808463,4.14134
991,0.791809,4.03823
992,0.741401,3.81484
993,0.748605,3.76329
994,0.735226,3.62582
995,0.728822,3.76329
996,0.694234,3.67737
997,0.68861,3.69455
998,0.713984,3.59145
999,0.699211,3.52271
1000,0.667835,3.19622
1001,0.667056,3.05875
1002,0.636338,2.92127
1003,0.634459,2.85254
1004,0.684099,3.31651
1005,0.693006,3.59145
1006,0.744179,4.0726
1007,0.789428,4.24444
1008,0.822891,4.27881
1009,0.8139,4.10697
1010,0.768421,4.08978
1011,0.719005,3.98668
1012,0.683115,3.74611
1013,0.641223,3.78047
1014,0.667571,3.71174
1015,0.644875,3.66019
1016,0.630698,3.62582
1017,0.598396,3.66019
1018,0.546713,3.67737
1019,0.496719,3.74611
1020,0.408766,3.72892
1021,0.374687,3.72892
1022,0.366582,3.71174
1023,0.376642,3.66019
1024,0.5452,3.91795
1025,0.748356,3.78047
1026,0.871237,4.05542
1027,0.888105,4.02105
1028,0.821324,4.00387
1029,0.807604,3.88358
1030,0.74006,3.71174
1031,0.652866,3.41961
1032,0.578191,3.12748
1033,0.540632,3.09311
1034,0.521984,3.09311
1035,0.528903,3.09311
1036,0.605778,3.24777
1037,0.627435,3.24777
1038,0.622168,3.23059
1039,0.622872,3.23059
1040,0.617515,3.2134
1041,0.603433,3.28214
1042,0.592698,3.35087
1043,0.650504,3.35087
1044,0.667136,3.28214
1045,0.745599,3.29932
1046,0.782665,3.33369
1047,0.709125,3.40243
1048,0.694097,3.50553
1049,0.614985,3.5399
1050,0.506639,3.5399
1051,0.435788,3.52271
1052,0.438108,3.52271
1053,0.450201,3.52271
1054,0.437275,3.52271
1055,0.468133,3.50553
1056,0.467381,3.48835
1057,0.467665,3.48835
1058,0.469719,3.47116
1059,0.465153,3.47116
1060,0.475635,3.50553
1061,0.505372,3.52271
1062,0.507831,3.62582
1063,0.526236,3.76329
1064,0.522777,3.98668
1065,0.536359,4.02105
1066,0.560122,4.08978
1067,0.581353,4.0726
1068,0.607475,3.81484
1069,0.622339,3.69455
1070,0.629305,3.62582
1071,0.630232,3.60863
1072,0.627281,3.59145
1073,0.617371,3.60863
1074,0.609554,3.5399
1075,0.603804,3.55708
1076,0.586503,3.59145
1077,0.562011,3.55708
1078,0.546746,3.5399
1079,0.532364,3.5399
1080,0.503522,3.59145
1081,0.522995,3.60863
1082,0.583288,3.60863
1083,0.699689,3.59145
1084,0.739377,3.78047
1085,0.772651,3.83202
1086,0.766345,3.84921
1087,0.700784,3.72892
1088,0.632787,3.81484
1089,0.601933,3.78047
1090,0.593537,3.71174
1091,0.582591,3.643
1092,0.623076,3.67737
1093,0.607274,3.59145
1094,0.62354,3.45398
1095,0.586318,3.52271
1096,0.561852,3.47116
1097,0.580642,3.41961
1098,0.571093,3.45398
1099,0.590832,3.55708
1100,0.599191,3.47116
1101,0.611923,3.43679
1102,0.608446,3.45398
1103,0.619243,3.59145
1104,0.66842,3.59145
1105,0.696544,3.59145
1106,0.671056,3.67737
1107,0.653324,3.67737
1108,0.64479,3.60863
1109,0.632021,3.60863
1110,0.607116,3.62582
1111,0.589459,3.59145
1112,0.566301,3.62582
1113,0.540435,3.62582
1114,0.549096,3.67737
1115,0.516823,3.62582
1116,0.470074,3.76329
1117,0.492332,3.74611
1118,0.556999,3.72892
1119,0.497027,3.79766
1120,0.512159,3.83202
1121,0.530157,3.95231
1122,0.579085,3.9695
1123,0.567455,4.14134
1124,0.598774,3.88358
1125,0.63803,3.91795
1126,0.62422,3.79766
1127,0.644828,3.60863
1128,0.643009,3.17903
1129,0.611733,3.09311
1130,0.602838,3.31651
1131,0.594052,3.24777
1132,0.62138,3.76329
1133,0.612207,3.76329
1134,0.610348,3.71174
1135,0.611976,3.60863
1136,0.638875,3.55708
1137,0.645629,3.5399
1138,0.67483,3.59145
1139,0.693084,3.59145
1140,0.730927,3.74611
1141,0.732686,3.86639
1142,0.796144,4.00387
1143,0.756136,4.14134
1144,0.743418,4.10697
1145,0.706568,4.05542
1146,0.650153,4.02105
1147,0.536366,4.00387
1148,0.554258,4.05542
1149,0.614798,4.14134
1150,0.56148,4.08978
1151,0.678183,4.05542
