Windrichtung_Stundenmittel_Forecast,Windrichtung_Stundenmittel_WeatherStation,Windgeschwindigkeit_Stundenmittel_Forecast,Windgeschwindigkeit_Stundenmittel_WeatherStation,RelativeLuftfeuchte_2m_Forecast,RelativeLuftfeuchte_2m_WeatherStation,Lufttemperatur_2m_Forecast,Lufttemperatur_2m_WeatherStation
-0.0376682,0.079109,-0.836936,-0.887225,0.877509,0.566185,-1.4199,-1.17989
0.332469,-0.258662,-1.36838,-0.916443,1.21647,1.08803,-1.47218,-1.28299
0.689197,-0.821613,-1.31487,-1.55923,0.0300993,1.26197,-1.2758,-1.54075
0.38597,-0.596433,-1.394,-1.47158,-0.0990339,1.175,-1.28988,-1.42046
0.290307,-1.27197,-1.19354,-1.44236,0.0300993,1.26197,-1.3254,-1.40328
-0.0202151,-1.27197,-1.52652,-1.26706,0.336777,1.34895,-1.66521,-1.62667
-0.215247,-1.27197,-1.78385,-1.47158,-0.0546417,1.26197,-1.81535,-1.85006
-0.0475607,-1.15938,-1.42656,-1.26706,-0.212018,1.43592,-1.76374,-1.57512
-0.163418,-1.49716,-1.2459,-1.41314,0.34082,1.43592,-1.61897,-1.43764
-0.177067,-0.146072,-0.741858,-1.1794,0.130977,0.914079,-1.37433,-1.5923
0.126768,0.079109,-0.0089604,-0.448959,0.381169,0.131317,-1.58679,-1.28299
-0.0545004,0.079109,-0.795664,-0.536612,-0.627648,0.131317,-1.71079,-1.52356
-0.300289,-0.146072,-0.884413,-1.0041,-0.724495,0.131317,-1.75435,-1.45483
-0.743102,-0.934204,-0.974759,-0.858008,-1.48313,1.34895,-1.65315,-1.74696
-0.968631,-1.15938,-0.64825,-0.653483,-1.22488,1.43592,-1.63438,-1.71259
-1.17563,-1.27197,-0.55301,-0.974879,-0.486421,1.08803,-1.90047,-1.93598
-1.33343,-1.60975,-0.480603,-1.1794,-0.502558,1.43592,-1.82004,-2.19374
-1.57191,-1.72234,-0.781529,-0.945661,-0.603437,0.305264,-1.69604,-1.67822
-1.86218,-1.94752,-0.832677,-1.23784,-0.805205,0.479211,-1.5687,-1.62667
-1.96437,-2.06011,-1.01095,-1.23784,-0.986793,1.43592,-1.50033,-2.0219
-2.0073,-2.06011,-1.40728,-1.32549,-0.986793,1.43592,-1.65181,-2.0219
-1.15009,-0.596433,-1.711,-1.58845,-1.03925,1.43592,-1.69269,-2.15937
-0.0152577,-0.0334813,-1.36391,-1.09175,-0.708358,1.43592,-1.67326,-1.5923
-0.0496235,-0.146072,-0.604949,-0.624266,-0.801174,1.08803,-1.64511,-1.78132
-0.0992281,-0.258662,0.683193,0.0185249,-0.119202,1.08803,-1.86159,-1.98753
-0.0343394,-0.146072,1.24633,0.895057,0.17537,0.0443435,-2.07741,-1.54075
0.0953974,-0.0334813,1.03943,0.778186,1.75721,1.43592,-1.94068,-1.64385
1.25151,1.09242,0.0634109,-0.507395,0.199581,0.305264,-0.972852,-0.956494
1.2037,0.979831,0.0618884,-0.0691283,-0.442029,0.479211,-1.02379,-1.12833
1.12297,0.754651,0.0791372,-0.0399106,-0.284653,0.566185,-0.973522,-1.17989
1.19597,0.867241,0.0869566,-0.478177,0.0987032,0.740132,-0.932637,-1.17989
1.1209,0.754651,0.356168,-0.448959,0.514334,1.00105,-0.88505,-1.02523
0.933089,0.754651,-0.768777,-0.507395,1.18419,0.914079,-0.910519,-0.922126
0.490937,0.30429,-0.640253,-0.770354,1.5393,1.34895,-0.986256,-0.973678
0.0740189,0.079109,-0.018239,-0.30287,1.39806,1.34895,-1.24698,-1.14552
0.0489085,-0.0334813,0.417834,0.252267,1.76931,1.43592,-1.26374,-1.0596
0.157364,0.079109,0.462137,0.427573,1.95896,1.43592,-1.11628,-1.09397
1.09998,0.64206,0.555651,0.486009,1.0712,1.43592,-0.860921,-0.801838
1.16867,1.09242,0.79469,-0.215217,-0.143414,0.914079,-0.933307,-0.93931
1.23892,1.20501,0.654189,0.836622,0.0987032,0.392238,-0.981565,-0.973678
1.2317,1.3176,0.633257,0.719751,-0.248335,0.218291,-1.00167,-0.973678
1.20676,1.09242,0.183327,-0.215217,0.312565,0.305264,-0.992288,-0.836206
1.11384,0.979831,-0.226469,-0.332088,1.20437,1.00105,-0.983575,-0.973678
0.688278,0.64206,-0.649407,-0.30287,1.45859,1.26197,-0.99564,-1.04241
0.261935,0.30429,0.436236,0.164614,1.46262,1.34895,-1.125,-0.973678
0.124365,0.191699,1.33558,0.895057,1.43438,1.175,-1.12299,-0.922126
-0.0481819,-0.0334813,2.44277,1.15802,1.2649,0.653158,-1.12433,-0.922126
0.452915,-0.0334813,2.52382,2.32673,-0.425892,1.00105,-1.03786,-0.904942
0.76523,0.64206,2.17941,2.4436,-1.68893,0.914079,-1.09417,-1.4892
0.582816,0.64206,2.32644,2.20986,-1.53156,0.305264,-1.18063,-1.21425
0.42652,0.41688,1.88959,2.06377,-1.50331,1.08803,-1.23693,-1.54075
0.33177,0.30429,1.66019,1.6255,-1.32173,0.827105,-1.26709,-1.35172
-0.0274942,0.30429,1.57906,0.573662,0.102734,1.08803,-1.42392,-1.47201
-0.34549,-0.371252,-0.239933,-1.32549,0.954176,1.34895,-1.66119,-1.55793
-0.603629,-0.709023,-1.72806,-1.20862,0.748376,1.00105,-1.71012,-1.57512
1.53203,-0.821613,-1.45915,-1.41314,0.284322,1.34895,-1.60489,-1.54075
0.984613,0.191699,-1.2078,-1.41314,-2.03597,-0.564471,-1.38974,-1.35172
0.161958,-0.709023,-0.569339,-1.29627,-0.930295,1.08803,-1.37433,-1.98753
-0.106786,-0.258662,-0.694464,-0.945661,0.586969,1.43592,-1.69939,-1.5923
-0.372934,-0.371252,-0.634633,-1.5008,0.760482,0.653158,-1.89108,-1.62667
-0.620935,-1.15938,-1.36203,-1.20862,1.19629,0.827105,-1.81669,-1.57512
1.0545,-1.15938,-1.88939,-1.32549,0.0179934,0.914079,-1.3817,-1.78132
1.03217,-1.04679,-1.31361,-1.5008,0.0099188,1.43592,-1.24497,-2.53742
0.296537,-0.821613,-1.42339,-1.58845,0.405381,1.43592,-1.40717,-2.00472
0.529259,-0.821613,-0.596059,-1.61767,0.841192,1.34895,-1.45208,-2.19374
0.804832,0.52947,-0.711511,-0.127564,0.518365,0.914079,-1.42728,-1.19707
1.08953,0.867241,-0.152685,-0.0399106,-0.413786,0.566185,-1.2128,-1.19707
1.24145,0.979831,-0.268917,-0.0399106,-0.768887,-0.129603,-1.18867,-1.21425
1.0587,1.09242,-0.0651603,0.0185249,-0.207987,0.305264,-1.19939,-1.1627
1.07219,0.979831,0.112674,0.0769604,-0.490453,0.740132,-1.19202,-1.31736
1.38657,1.54278,0.0809078,-0.361306,-1.28944,-0.477498,-1.28518,-1.1627
1.26706,0.867241,-0.755743,-0.127564,-1.49524,0.827105,-1.31468,-1.36891
1.51901,1.3176,-0.604697,-0.30287,-1.02714,1.08803,-1.28049,-1.40328
1.52271,1.09242,-0.73674,-1.03331,-1.10785,1.26197,-1.34149,-1.54075
0.406629,1.65537,-0.445303,-0.887225,-1.39839,-0.04263,-1.40851,-1.60948
-2.25638,-2.1727,0.143719,0.164614,-0.530801,-0.30355,-1.7376,-1.5923
-2.1275,-2.06011,-0.100025,-0.244435,-0.841523,0.0443435,-1.85623,-1.83288
-2.16063,-2.1727,-0.148445,-0.185999,-1.2733,-0.30355,-1.75234,-1.85006
-2.19382,-2.1727,-0.342283,-0.916443,-1.36611,0.566185,-1.76374,-1.98753
-2.19166,-2.1727,0.119344,-0.711919,-1.28944,-0.30355,-1.79792,-1.78132
-2.16946,1.76796,0.204896,-0.0691283,-1.28944,-0.912365,-1.78653,-1.67822
-2.11272,-1.94752,0.189958,-0.56583,-1.09575,-0.738418,-1.80194,-1.62667
-2.02026,-2.06011,-0.112495,-0.536612,-1.13206,-0.04263,-1.82205,-1.52356
-1.83502,-2.06011,-0.306489,-0.507395,-0.546951,0.305264,-1.94806,-1.83288
-1.58887,-1.83493,-0.152359,-0.273653,0.0139622,0.305264,-1.91253,-1.60948
-1.51823,-1.83493,-0.401653,-0.507395,-1.10785,-0.216577,-1.77982,-1.54075
-1.66149,-1.60975,-0.188358,-0.974879,-0.50659,0.566185,-1.71548,-2.0219
-1.70524,-1.60975,-0.14236,-1.1794,0.211687,1.00105,-1.75838,-2.19374
-1.5507,-1.27197,-0.623949,-1.20862,0.381169,1.26197,-1.86025,-2.3484
-1.44449,1.54278,-1.59353,-1.5008,-0.171669,1.43592,-1.90047,-2.0219
1.20171,0.30429,-1.64712,-1.35471,-0.914158,0.827105,-1.7195,-1.64385
0.882244,0.52947,-1.06797,-1.03331,-0.308865,1.175,-1.37165,-1.45483
0.655849,0.754651,-0.455599,-0.0399106,0.869435,1.26197,-1.28786,-1.14552
1.09583,0.867241,-0.0797911,-0.0399106,1.47877,1.26197,-1.1203,-1.11115
1.15993,1.20501,0.441661,0.632098,1.49491,1.34895,-1.07607,-0.922126
1.33957,1.20501,0.954966,1.01193,0.619255,0.479211,-1.05194,-0.904942
1.46117,1.43019,1.26034,1.6255,-0.0546417,-0.30355,-1.1203,-1.02523
1.65997,1.54278,2.00574,2.18064,-1.34997,-0.738418,-1.27915,-1.21425
-0.974772,1.76796,1.01908,0.281485,-1.39839,-1.34723,-1.29792,-1.36891
1.53806,1.20501,-0.234628,-0.653483,-0.228155,-0.825392,-1.2577,-0.956494
0.976325,0.979831,0.157885,0.0185249,0.369063,0.653158,-1.16253,-1.0596
1.0305,0.867241,0.832458,1.07036,1.46262,1.43592,-1.05261,-0.973678
1.15121,1.09242,0.739859,1.30411,1.46262,1.08803,-0.975532,-0.904942
1.18445,1.20501,0.498619,0.924275,1.37385,0.827105,-0.965479,-0.836206
1.12757,1.09242,0.596536,0.369138,1.45859,0.827105,-0.955425,-0.76747
1.1506,1.20501,0.592455,0.60288,1.46667,1.08803,-0.945371,-0.904942
1.22777,1.09242,0.0677613,0.223049,1.61597,0.827105,-1.02982,-0.836206
1.25833,1.3176,0.444389,0.310702,1.40209,0.827105,-1.02245,-0.85339
1.22477,1.20501,-0.0198657,0.281485,1.54736,0.827105,-1.02245,-0.784654
1.39078,1.3176,-0.183061,0.33992,1.70071,0.305264,-1.03585,-0.784654
1.53853,1.3176,-0.893722,-0.478177,1.30525,0.914079,-1.03585,-1.11115
1.44964,1.3176,-1.42852,-0.799572,1.47877,0.305264,-1.13639,-0.93931
1.28463,1.20501,-2.11444,-1.26706,1.57965,0.305264,-1.1565,-0.990862
-0.448245,0.191699,-1.53048,-1.38393,0.96225,-0.216577,-1.1632,-0.904942
-0.519513,-0.258662,-1.23334,-1.41314,0.522408,-0.04263,-1.23693,-1.11115
-0.542862,-0.258662,-1.23634,-1.29627,0.393275,0.131317,-1.26709,-1.17989
-0.0828024,-0.146072,-1.72449,-1.38393,0.332746,0.218291,-1.53854,-1.17989
-0.0429177,-0.258662,-1.47632,-1.41314,0.461879,0.392238,-1.57205,-1.30017
-0.243073,0.191699,-1.42962,-1.35471,0.417487,0.0443435,-1.45811,-1.23144
-0.228523,-0.146072,-0.978933,-1.09175,0.300459,0.479211,-1.40583,-1.38609
-0.0810751,-0.371252,-0.69986,-1.0041,0.19555,0.914079,-1.43465,-1.36891
-0.400913,-0.146072,-0.463188,-0.711919,0.865403,0.305264,-1.59886,-1.28299
-0.332214,-0.371252,-0.0770906,-0.419741,0.970325,1.08803,-1.65784,-1.55793
-0.464907,-0.483843,-0.401008,-0.332088,-0.0183242,0.566185,-1.26843,-1.33454
-0.59255,-0.934204,-0.0268414,-0.390524,-0.345182,0.914079,-1.11628,-1.4892
-0.582789,-0.934204,-0.384586,-0.0983461,0.393275,1.08803,-1.24229,-1.66104
-0.749496,-1.04679,-0.407957,-0.244435,0.449773,1.43592,-1.25703,-1.57512
-0.835506,-1.15938,-0.503196,-0.215217,0.0422051,1.43592,-1.29725,-1.62667
-0.99717,-1.15938,-0.599321,-0.215217,-0.183775,-0.04263,-1.09618,-0.870574
-1.2111,-1.27197,-0.101995,-0.478177,-0.183775,1.08803,-1.12097,-1.47201
-1.29096,-1.38456,0.453377,0.0477427,0.756451,1.00105,-1.3998,-1.5923
-1.36081,-1.27197,1.05627,0.0477427,0.647498,0.131317,-1.51843,-1.28299
-1.24497,-1.27197,0.66539,0.252267,0.352926,0.305264,-1.48492,-1.12833
-1.24862,-1.27197,-0.0363633,0.164614,0.139052,-0.129603,-1.25703,-0.973678
-1.09972,-1.27197,0.39896,-0.273653,0.328714,0.914079,-1.23693,-1.4892
-1.13088,-1.27197,0.349629,-0.0399106,1.14384,1.00105,-1.51173,-1.54075
-0.8837,-1.04679,0.449246,-0.0106928,1.28911,0.740132,-1.65918,-1.4892
-0.703211,-0.821613,0.115186,0.0769604,0.768557,0.0443435,-1.438,-1.30017
-0.693909,-0.709023,-0.495876,-0.127564,0.603106,-0.129603,-1.23023,-1.23144
-0.454852,-0.934204,-0.737165,-0.682701,0.708027,0.653158,-1.29725,-1.52356
-0.293492,-0.709023,-0.92612,-0.858008,0.784694,0.914079,-1.47821,-1.57512
0.329106,-0.371252,-1.15579,-0.799572,0.461879,1.08803,-1.3388,-1.66104
0.820951,0.64206,-0.774212,-0.770354,1.83387,1.34895,-1.11628,-1.07678
1.23649,0.867241,-0.564042,-0.741137,0.61118,1.26197,-1.10958,-1.28299
0.728969,0.52947,-0.498015,-0.0983461,0.631361,1.26197,-1.09014,-1.21425
0.439668,0.30429,-0.1167,-0.361306,0.986462,1.34895,-1.08612,-1.17989
0.323902,0.191699,0.518288,0.281485,0.667678,1.175,-1.17526,-1.17989
0.345216,0.191699,0.507505,0.690533,-0.115171,0.0443435,-1.02044,-0.801838
0.294061,0.191699,0.387988,0.427573,-0.260441,0.479211,-0.975532,-0.973678
0.256505,0.191699,0.83706,0.632098,-0.498527,0.305264,-1.20677,-1.12833
0.265729,0.191699,1.11133,0.924275,-0.264473,0.653158,-1.36897,-1.17989
0.251325,0.191699,1.18897,0.778186,-0.139383,-0.216577,-1.47218,-1.1627
0.141344,0.191699,0.451836,0.544444,-0.510633,-0.564471,-1.1565,-0.904942
0.0568336,0.079109,0.810055,0.60288,-0.369394,0.0443435,-1.14041,-1.04241
0.0955859,0.079109,1.29434,1.15802,0.877509,0.131317,-1.38371,-1.07678
0.022379,-0.0334813,1.42966,1.07036,1.14787,0.740132,-1.49631,-1.26581
0.0903173,-0.0334813,1.68138,0.982711,1.06717,1.08803,-1.25905,-1.1627
0.377052,0.30429,-0.343195,0.193831,1.37385,1.175,-1.064,-0.887758
-0.349329,-0.258662,-0.732121,-1.09175,1.93879,1.43592,-1.17996,-0.956494
-0.24776,-0.483843,-1.32896,-1.29627,2.05985,1.43592,-1.27982,-1.12833
1.62592,-1.72234,0.504058,-1.15019,1.16805,1.43592,-1.31736,-1.1627
0.914179,1.3176,-0.349505,0.573662,0.0906286,1.34895,-1.24564,-1.52356
0.631081,0.754651,-0.0916037,-0.156782,-0.0748222,1.00105,-1.11092,-1.14552
0.711443,0.52947,-0.371941,0.0477427,0.332746,0.827105,-1.10623,-1.23144
0.582955,0.30429,-0.0870079,-0.448959,-0.115171,0.914079,-1.17661,-1.33454
0.441422,0.191699,0.254688,0.193831,-0.203943,0.566185,-1.19001,-1.17989
0.296499,0.30429,0.311134,0.515227,0.126946,0.305264,-1.17661,-0.819022
0.00779333,-0.0334813,0.392982,-0.332088,-0.151489,0.479211,-1.12969,-0.990862
-0.190603,-0.258662,1.99709,0.719751,-0.724495,-0.564471,-1.24564,-1.07678
-0.153415,-0.146072,2.79727,1.77159,0.453804,0.392238,-1.46213,-1.30017
0.158109,-0.0334813,1.35779,1.6255,1.2649,1.34895,-1.23156,-1.19707
0.272852,0.079109,-0.253865,0.60288,0.328714,0.479211,-1.08947,-0.750286
-0.0255038,-0.258662,-0.178775,-0.185999,0.00588754,0.827105,-1.07607,-0.93931
0.00404532,-0.146072,0.88099,0.486009,0.595043,0.740132,-1.22218,-1.00805
0.127335,0.079109,1.54899,0.953493,0.478016,0.131317,-1.35087,-1.04241
0.106743,-0.0334813,1.7981,1.07036,0.768557,0.218291,-1.27714,-1.00805
0.404078,0.30429,0.511058,0.836622,0.126946,0.566185,-0.992959,-0.750286
0.355037,0.30429,0.408062,0.778186,0.211687,0.740132,-1.01709,-0.904942
0.17122,0.30429,0.589034,0.60288,0.720133,0.653158,-1.1384,-0.956494
0.352994,0.30429,0.568573,0.281485,-0.11114,0.827105,-1.18331,-1.07678
0.194821,0.191699,0.109127,0.486009,0.365032,0.392238,-1.24095,-0.922126
-0.716407,0.41688,-0.191333,-0.390524,0.683816,0.740132,-1.20073,-1.24862
1.08329,-0.596433,-0.985413,-1.09175,1.31735,1.08803,-1.19202,-1.21425
0.0683824,-0.371252,-1.0657,-1.20862,1.30525,1.175,-1.26843,-1.11115
-0.222339,-0.258662,-0.00245248,-0.595048,1.36174,1.43592,-1.34149,-1.09397
-0.370304,-0.371252,0.382163,-0.185999,0.946113,-0.04263,-1.13304,-0.664366
-0.400356,-0.483843,0.772287,0.135396,0.171338,-0.651445,-0.874996,-0.526894
-0.378659,-0.483843,1.17417,0.106178,1.2649,0.740132,-1.03585,-0.819022
0.937796,-0.258662,0.060401,-0.448959,1.6765,1.43592,-1.11695,-0.904942
1.50995,1.43019,0.222326,-0.215217,0.889615,1.34895,-1.05797,-0.973678
1.41473,1.43019,0.114309,-0.156782,0.647498,0.653158,-1.07607,-0.68155
1.28782,1.09242,-0.399162,-0.448959,0.393275,0.653158,-1.07808,-1.04241
0.907462,0.754651,-0.813776,-0.56583,0.393275,1.00105,-1.11964,-1.1627
0.313344,0.52947,-0.28112,-0.799572,0.478016,0.914079,-1.29122,-1.26581
0.148513,0.079109,0.392483,-0.0399106,0.417487,0.740132,-1.41588,-1.12833
-0.0112967,-0.0334813,0.354096,0.778186,-0.663966,-0.738418,-1.11628,-0.647182
-0.214452,-0.371252,0.803818,0.0185249,-0.926264,-0.738418,-1.01575,-0.85339
-0.270011,-0.371252,1.30474,0.661315,-0.635723,-0.999339,-1.09886,-0.904942
-0.115846,-0.258662,2.12589,1.09958,0.582937,0.740132,-1.18532,-1.09397
0.497372,-0.0334813,1.00679,0.953493,0.913827,1.34895,-0.810653,-0.870574
0.515028,0.41688,1.35393,1.59628,0.0825539,-0.129603,-0.962127,-0.544078
0.36005,0.41688,0.831719,1.07036,-0.288684,0.218291,-0.982234,-0.784654
-0.290996,-0.0334813,0.632995,0.0477427,1.09541,0.131317,-1.0821,-0.819022
0.691207,0.52947,1.78529,1.21645,-0.199912,0.740132,-1.06736,-0.922126
0.733033,0.754651,1.83583,2.26829,-0.635723,0.131317,-1.07339,-0.887758
0.641567,0.64206,1.08577,1.6255,-0.345182,-0.30355,-1.07607,-0.801838
0.742245,0.754651,0.963155,1.1288,-0.87784,-0.216577,-1.09618,-1.00805
0.859178,0.979831,1.62146,1.74237,-0.837491,0.305264,-1.12097,-0.990862
0.548717,0.64206,1.03128,0.982711,-0.829417,-0.30355,-1.17459,-0.973678
0.480426,0.52947,0.315834,1.04115,-0.373425,-0.738418,-1.15114,-0.733102
0.674995,0.64206,-0.557891,-0.215217,-0.296759,1.08803,-1.12969,-1.38609
0.822308,0.754651,0.570747,0.836622,-0.962581,0.653158,-1.15449,-1.31736
0.609044,0.64206,0.70661,0.632098,-0.716433,0.0443435,-1.12097,-1.11115
0.628721,0.30429,1.11264,0.953493,-0.264473,0.914079,-1.08679,-0.990862
0.613942,0.52947,1.00106,1.59628,-0.563088,-0.477498,-1.05395,-0.544078
1.17207,1.20501,0.713292,1.30411,0.243973,0.392238,-0.983575,-0.93931
1.4381,1.43019,0.734737,0.982711,-0.369394,0.740132,-1.05864,-1.02523
1.12094,1.09242,0.0339629,0.193831,0.792768,0.914079,-1.05395,-0.990862
1.03153,0.979831,-0.144652,-0.127564,0.808905,1.00105,-1.07339,-0.870574
0.790427,0.754651,-0.42927,-0.30287,1.24876,0.827105,-1.09618,-0.698734
0.661379,0.41688,-0.471301,-0.478177,1.45859,1.175,-1.07607,-0.85339
0.476893,0.41688,-0.0362849,0.135396,1.59579,1.26197,-1.07875,-0.85339
0.518121,0.52947,0.0505056,0.456791,1.30121,1.00105,-1.01508,-0.801838
0.514054,0.52947,0.172566,0.252267,1.19226,0.827105,-1.00569,-0.698734
0.551097,0.41688,-0.15005,-0.0399106,1.18419,0.479211,-1.01575,-0.561262
0.411878,0.41688,-0.478229,0.135396,0.917858,0.653158,-1.02245,-0.698734
-0.104086,0.079109,0.400512,-0.0983461,0.67171,-0.216577,-1.04591,-0.698734
0.127572,-0.0334813,0.98827,0.719751,0.542577,0.305264,-1.10824,-0.836206
0.192484,0.079109,0.805864,0.632098,-0.514664,-0.04263,-0.919232,-0.612814
0.245052,0.079109,0.146027,0.281485,-1.13206,-0.825392,-0.553279,-0.183215
0.179694,0.079109,0.266957,-0.244435,-0.619586,-0.30355,-0.687329,-0.544078
0.123688,0.079109,0.553592,0.398356,0.106766,-0.651445,-0.809311,-0.544078
0.150063,0.079109,0.639469,0.427573,0.405381,-0.129603,-0.9695,-0.715918
0.167242,0.079109,0.0847025,0.33992,0.135021,-1.08631,-0.775801,-0.183215
0.509101,0.754651,-0.268778,0.164614,0.538545,0.131317,-0.700732,-0.458159
0.399636,0.52947,-0.177496,0.0477427,1.62807,1.34895,-0.935318,-0.698734
0.998984,0.867241,-0.396451,-0.361306,1.25279,1.00105,-0.921243,-0.784654
0.236061,1.20501,-1.05186,-1.12097,1.15998,1.34895,-0.965479,-0.85339
-0.341665,0.30429,-1.70732,-0.858008,1.01067,-0.651445,-0.935318,-0.526894
-0.439981,-0.596433,-1.06952,-1.15019,-0.583268,0.131317,-0.673923,-0.612814
-0.181967,-0.371252,0.00515617,0.0769604,0.0300993,0.131317,-0.738266,-0.458159
0.342355,0.079109,0.382443,0.281485,1.6886,1.34895,-0.818695,-0.578446
0.889467,0.64206,-0.179027,-0.273653,1.05102,1.00105,-0.850198,-0.612814
0.985922,0.979831,-0.0908697,0.281485,0.748376,-0.129603,-0.901805,-0.337871
1.1016,0.979831,-0.0383826,0.135396,0.308534,0.740132,-0.91521,-0.750286
1.12221,0.979831,-0.304574,0.135396,0.191507,0.653158,-0.947382,-0.836206
1.17278,1.09242,-0.0414257,0.427573,0.348883,0.740132,-0.94068,-0.85339
1.36241,1.20501,-0.276849,0.310702,0.623286,0.392238,-0.949393,-0.578446
1.36933,1.3176,-0.72124,-0.361306,0.994537,-0.129603,-0.986256,-0.406607
1.40732,1.3176,-0.958575,-0.595048,0.518365,1.175,-0.944702,-0.922126
-1.74925,-1.49716,-1.40914,-1.23784,0.296428,1.43592,-1.00368,-1.24862
-1.32821,-1.60975,-1.63528,-1.38393,0.183444,1.34895,-0.980895,-1.45483
-0.899959,-0.934204,-1.25354,-1.06253,0.344852,-0.651445,-0.975532,-0.440975
-1.1238,-1.27197,-1.07222,-0.478177,-0.672041,-1.95605,-0.710116,-0.0629272
-1.14854,-1.27197,0.0723121,-0.273653,-0.821342,0.392238,-0.975532,-1.24862
-1.03751,-1.15938,0.247008,-1.12097,0.312565,1.00105,-1.31736,-1.54075
-1.15813,-1.27197,0.358988,-0.887225,0.0422051,0.827105,-1.64511,-1.76414
-1.23264,-1.15938,0.329567,0.515227,-0.429923,-2.04302,-1.47821,-0.801838
-1.30814,-1.27197,0.551784,0.164614,-0.998899,-1.17329,-1.22285,-0.76747
-1.32909,-1.49716,0.291695,-0.419741,-0.151489,-0.477498,-1.23291,-1.24862
-1.63419,-1.83493,0.265295,-0.30287,0.304503,0.566185,-1.25905,-1.50638
-1.66629,-1.72234,0.543157,-0.390524,0.752419,0.131317,-1.17325,-1.40328
-1.66816,-1.60975,0.526885,0.0185249,0.574863,-0.738418,-1.05395,-0.750286
-1.68283,-1.49716,0.925031,-0.156782,0.582937,-0.999339,-1.00234,-0.59563
-1.5293,-1.60975,0.853849,-0.624266,0.530471,0.479211,-1.07942,-1.1627
-1.52228,-1.49716,0.542441,-0.56583,0.720133,0.131317,-1.09618,-1.04241
-1.41858,-1.38456,0.558631,0.252267,0.760482,0.479211,-1.07071,-0.956494
-1.45166,-1.38456,0.0284937,0.135396,0.526439,-0.477498,-0.935318,-0.561262
-1.4657,-1.27197,0.311721,0.193831,0.526439,0.0443435,-0.91521,-0.733102
-1.33284,-1.38456,0.239972,-0.0983461,0.905752,0.392238,-0.967489,-0.750286
-1.26133,-1.27197,0.748021,-0.448959,0.921902,0.827105,-0.948723,-1.09397
-1.1909,-1.27197,0.520683,0.164614,0.96225,0.131317,-0.953414,-0.647182
-1.09247,-1.38456,-0.108625,0.281485,-0.0142929,-0.999339,-0.64041,0.0917285
-1.27112,-1.27197,0.421449,0.106178,0.102734,-0.216577,-0.600196,-0.355055
-1.20542,-1.27197,0.0991984,-0.332088,0.46591,-0.04263,-0.758374,-0.475342
-0.998976,-1.15938,-0.161323,-0.741137,0.938039,0.827105,-0.881698,-0.93931
-1.00225,-0.934204,-0.715173,-0.215217,0.7968,-0.999339,-0.821376,-0.0457432
-1.27323,-1.27197,-0.83552,-0.30287,-0.393606,-1.52118,-0.352206,0.521328
-1.32247,-1.27197,-0.398182,-1.03331,-0.058673,0.218291,-0.345505,-0.50971
-1.11309,-1.27197,-1.15666,-0.82879,0.365032,0.827105,-0.487595,-0.93931
-1.00102,-1.04679,-1.28221,-0.945661,0.514334,0.653158,-0.613601,-1.09397
-1.11996,-1.04679,-1.4264,-0.82879,0.231868,-1.86907,-0.667221,0.263568
-2.2182,1.43019,-1.40084,-0.82879,-0.474316,-0.912365,-0.506363,-0.0113753
-1.28136,-1.72234,-0.935104,-1.0041,-0.417817,0.218291,-0.39041,-0.526894
-1.56154,-1.49716,-1.19531,-1.0041,-0.187806,0.392238,-0.573387,-0.973678
-1.4957,-1.60975,-0.931767,-1.12097,-0.643798,0.479211,-0.713468,-1.11115
-1.73667,0.191699,-1.47364,-1.1794,-0.986793,-2.73881,-0.673923,0.0573606
-2.26151,1.43019,-0.648412,-0.945661,-0.595374,-0.216577,-0.687329,-0.286319
-2.21806,1.65537,-0.671286,-0.945661,-0.232198,1.00105,-0.761054,-0.887758
-2.26893,1.65537,-0.771834,-0.361306,0.659604,1.43592,-0.895103,-1.07678
1.47968,1.54278,-1.04266,-0.507395,1.15191,0.653158,-0.982234,-0.904942
0.990189,0.979831,-1.0515,-0.82879,1.17612,-0.390524,-1.00905,-0.68155
0.613251,0.754651,-0.509558,-0.127564,0.938039,-0.216577,-0.935318,-0.887758
0.413888,0.41688,0.546169,0.690533,1.35771,1.34895,-0.99564,-0.904942
1.17409,1.43019,-0.301573,-0.0106928,1.62404,0.827105,-0.94202,-0.93931
-2.26266,1.76796,-1.33468,-0.215217,1.30121,0.827105,-0.935318,-0.801838
-0.70986,-1.94752,0.65616,0.778186,0.760482,1.00105,-0.91521,-0.819022
-1.72849,-1.49716,1.40627,0.632098,0.272216,0.740132,-1.14309,-1.19707
-1.44436,-1.60975,0.575379,-0.30287,-0.998899,-0.390524,-1.50234,-1.28299
-1.17828,-1.27197,-0.0468349,-1.06253,-1.83017,-0.477498,-1.64577,-1.79851
-0.891469,-0.934204,-0.773825,-0.799572,-2.73811,-2.56486,-1.66588,-1.19707
-1.15396,-0.258662,-1.6678,-1.0041,-3.84378,-2.91276,-1.39779,-0.93931
-0.583839,-1.04679,-0.74467,-1.38393,-3.3313,0.131317,-1.12969,-1.66104
-0.103574,-0.0334813,-0.275184,-0.448959,-2.03193,-0.912365,-1.31736,-1.14552
0.208037,0.191699,-0.31369,0.310702,-0.0909593,-0.216577,-1.41789,-1.0596
0.290734,0.30429,-0.40404,0.310702,0.34082,-0.477498,-1.1565,-0.647182
